timestamp,return_temp_C,supply_temp_C,outdoor_temp_C,suction_pressure_psi,discharge_pressure_psi,compressor_current_A,fan_speed_RPM,vibration_mm_s,unit_age,refrigerant_pressure_psi,filter_health,airflow_rate,damper_position_%,fault
4963,22.3,15.0,37.6,58.0,214.0,14.3,1568.0,0.18,8.7,167.0,1.0,5.0,27.9,Normal
4964,22.9,14.9,37.8,59.0,207.0,14.2,1606.0,0.16,11.5,163.0,1.0,5.0,29.4,Normal
4965,22.1,14.9,37.3,59.0,214.0,14.8,1592.0,0.15,0.4,168.0,1.0,5.0,24.1,Normal
4966,22.7,14.9,37.5,58.0,215.0,15.1,1549.0,0.18,0.7,168.0,1.0,5.0,26.2,Normal
4967,23.9,14.9,37.1,58.0,212.0,15.2,1563.0,0.19,1.4,166.0,1.0,5.0,26.1,Normal
4968,24.2,15.8,38.1,59.0,214.0,15.2,1556.0,0.2,12.7,167.0,1.0,5.0,23.4,Normal
4969,24.2,15.8,37.4,59.0,214.0,15.2,1556.0,0.2,12.8,167.0,1.0,5.0,23.4,Electrical_Issue
4970,24.25263157894737,15.957894736842105,38.3,58.37894736842105,211.74736842105264,14.799999999999999,1515.0526315789473,0.2,9.6,167.0,1.0,4.868421052631579,23.4,Electrical_Issue
4971,24.305263157894736,16.11578947368421,38.3,57.757894736842104,209.49473684210525,14.399999999999999,1474.1052631578948,0.2,0.7,167.0,1.0,4.7368421052631575,23.4,Electrical_Issue
4972,24.357894736842105,16.273684210526316,37.4,57.136842105263156,207.2421052631579,14.0,1433.157894736842,0.2,11.3,167.0,1.0,4.605263157894737,23.4,Electrical_Issue
4973,24.410526315789472,16.431578947368422,37.0,56.51578947368421,204.98947368421054,13.6,1392.2105263157896,0.2,13.0,167.0,1.0,4.473684210526316,23.4,Electrical_Issue
4974,24.46315789473684,16.589473684210528,36.4,55.89473684210527,202.73684210526315,13.2,1351.2631578947369,0.2,13.7,167.0,1.0,4.342105263157895,23.4,Electrical_Issue
4975,24.515789473684208,16.74736842105263,36.7,55.27368421052632,200.4842105263158,12.799999999999999,1310.3157894736842,0.2,12.0,167.0,1.0,4.2105263157894735,23.4,Electrical_Issue
4976,24.568421052631578,16.905263157894737,36.7,54.65263157894737,198.23157894736843,12.399999999999999,1269.3684210526317,0.2,6.7,167.0,1.0,4.078947368421053,23.4,Electrical_Issue
4977,24.621052631578948,17.063157894736843,38.1,54.03157894736842,195.97894736842107,12.0,1228.421052631579,0.2,6.9,167.0,1.0,3.947368421052632,23.4,Electrical_Issue
4978,24.673684210526314,17.22105263157895,37.4,53.410526315789475,193.7263157894737,11.6,1187.4736842105262,0.2,7.5,167.0,1.0,3.8157894736842106,23.4,Electrical_Issue
4979,24.726315789473684,17.378947368421052,37.5,52.78947368421053,191.47368421052633,11.2,1146.5263157894738,0.2,7.1,167.0,1.0,3.6842105263157894,23.4,Electrical_Issue
4980,24.77894736842105,17.53684210526316,36.2,52.16842105263158,189.22105263157897,10.799999999999999,1105.578947368421,0.2,7.7,167.0,1.0,3.552631578947368,23.4,Electrical_Issue
4981,24.83157894736842,17.694736842105264,36.7,51.54736842105263,186.96842105263158,10.399999999999999,1064.6315789473683,0.2,1.2,167.0,1.0,3.4210526315789473,23.4,Electrical_Issue
4982,24.88421052631579,17.85263157894737,37.7,50.92631578947368,184.71578947368423,10.0,1023.6842105263157,0.2,12.2,167.0,1.0,3.2894736842105265,23.4,Electrical_Issue
4983,24.936842105263157,18.010526315789473,37.4,50.30526315789474,182.46315789473687,9.6,982.7368421052632,0.2,0.0,167.0,1.0,3.1578947368421053,23.4,Electrical_Issue
4984,24.989473684210527,18.16842105263158,37.2,49.684210526315795,180.21052631578948,9.2,941.7894736842105,0.2,0.5,167.0,1.0,3.026315789473684,23.4,Electrical_Issue
4985,25.042105263157893,18.326315789473686,37.5,49.06315789473685,177.95789473684212,8.8,900.8421052631579,0.2,0.4,167.0,1.0,2.8947368421052633,23.4,Electrical_Issue
4986,25.094736842105263,18.484210526315792,38.0,48.4421052631579,175.70526315789476,8.399999999999999,859.8947368421052,0.2,13.5,167.0,1.0,2.763157894736842,23.4,Electrical_Issue
4987,25.14736842105263,18.642105263157895,37.1,47.82105263157895,173.45263157894738,8.0,818.9473684210527,0.2,14.9,167.0,1.0,2.6315789473684212,23.4,Electrical_Issue
4988,25.2,18.8,37.2,47.2,171.20000000000002,7.6,778.0,0.2,4.5,167.0,1.0,2.5,23.4,Electrical_Issue
4989,23.1,15.5,37.2,61.0,213.0,14.2,1530.0,0.19,1.9,168.0,1.0,5.0,24.3,Normal
4990,24.3,15.3,38.3,59.0,214.0,13.4,1619.0,0.18,0.3,168.0,1.0,5.0,32.3,Normal
4991,23.4,15.6,36.0,58.0,214.0,12.7,1489.0,0.15,13.5,167.0,1.0,5.0,27.9,Normal
4992,23.2,15.6,37.4,59.0,214.0,15.6,1551.0,0.18,5.4,168.0,1.0,5.0,29.4,Normal
4993,23.3,15.3,37.0,61.0,214.0,14.3,1553.0,0.18,7.4,168.0,1.0,5.0,25.7,Normal
4994,22.9,15.4,37.3,62.0,216.0,13.4,1544.0,0.17,5.6,170.0,1.0,5.0,28.5,Normal
4995,23.5,15.2,36.7,61.0,214.0,15.1,1566.0,0.2,13.6,168.0,1.0,5.0,21.6,Normal
4996,22.8,15.1,37.0,61.0,213.0,13.9,1544.0,0.19,12.5,167.0,1.0,5.0,27.7,Normal
4997,23.6,15.8,37.3,59.0,215.0,14.6,1505.0,0.23,13.4,168.0,1.0,5.0,26.0,Normal
4998,24.4,15.9,38.5,59.0,213.0,13.3,1547.0,0.2,6.4,167.0,1.0,5.0,30.9,Normal
4999,23.5,15.1,37.3,59.0,215.0,15.3,1555.0,0.22,3.3,168.0,1.0,5.0,26.0,Normal
5000,23.3,15.3,36.5,59.0,213.0,14.7,1577.0,0.2,9.0,167.0,1.0,5.0,24.7,Normal
5001,23.4,15.3,36.7,61.0,217.0,15.1,1593.0,0.18,3.2,170.0,1.0,5.0,30.1,Normal
5002,23.4,15.4,36.6,62.0,213.0,14.2,1524.0,0.21,4.9,168.0,1.0,5.0,29.8,Normal
5003,23.1,15.4,35.9,60.0,217.0,14.8,1600.0,0.18,14.2,170.0,1.0,5.0,28.3,Normal
5004,23.7,15.7,36.6,60.0,215.0,13.1,1537.0,0.23,13.1,168.0,1.0,5.0,27.8,Normal
5005,23.5,15.3,37.1,59.0,217.0,16.8,1535.0,0.19,6.6,169.0,1.0,5.0,29.0,Normal
5006,23.1,15.2,36.1,60.0,214.0,15.0,1538.0,0.22,4.8,167.0,1.0,5.0,25.4,Normal
5007,24.1,15.9,37.3,60.0,211.0,16.3,1491.0,0.21,8.7,166.0,1.0,5.0,24.4,Normal
5008,23.0,15.4,37.0,59.0,212.0,14.3,1537.0,0.18,11.4,166.0,1.0,5.0,27.7,Normal
5009,22.8,15.1,36.3,61.0,220.0,13.5,1589.0,0.23,2.9,173.0,1.0,5.0,21.0,Normal
5010,23.0,15.4,36.6,60.0,214.0,14.0,1564.0,0.24,13.6,168.0,1.0,5.0,30.4,Normal
5011,23.2,15.5,37.5,61.0,218.0,14.5,1557.0,0.19,2.8,171.0,1.0,5.0,26.8,Normal
5012,24.7,16.1,37.0,60.0,213.0,14.4,1560.0,0.19,9.2,167.0,1.0,5.0,26.4,Normal
5013,24.2,15.9,36.6,61.0,216.0,16.4,1588.0,0.21,8.2,169.0,1.0,5.0,23.7,Normal
5014,23.4,15.9,36.5,60.0,216.0,13.7,1523.0,0.23,4.9,169.0,1.0,5.0,30.2,Normal
5015,24.1,15.9,36.6,60.0,221.0,13.9,1577.0,0.23,8.4,173.0,1.0,5.0,28.6,Normal
5016,23.7,15.9,36.3,61.0,215.0,15.2,1552.0,0.2,13.2,169.0,1.0,5.0,27.0,Normal
5017,23.0,15.3,35.5,60.0,214.0,12.9,1526.0,0.21,5.0,168.0,1.0,5.0,27.2,Normal
5018,23.0,15.7,37.5,59.0,216.0,14.4,1563.0,0.2,13.3,169.0,1.0,5.0,27.4,Normal
5019,23.9,15.4,36.6,61.0,214.0,14.6,1552.0,0.2,0.9,168.0,1.0,5.0,29.0,Normal
5020,23.0,15.6,36.7,61.0,217.0,14.9,1525.0,0.2,8.0,170.0,1.0,5.0,25.4,Normal
5021,23.9,15.9,36.4,62.0,216.0,14.8,1517.0,0.19,4.4,170.0,1.0,5.0,26.4,Normal
5022,23.2,15.7,36.0,62.0,214.0,16.4,1536.0,0.23,14.0,169.0,1.0,5.0,27.6,Normal
5023,24.5,16.1,36.3,61.0,217.0,13.6,1534.0,0.22,0.7,170.0,1.0,5.0,22.1,Normal
5024,23.2,15.3,35.6,60.0,216.0,13.8,1586.0,0.24,0.3,169.0,1.0,5.0,21.8,Normal
5025,24.0,16.0,37.5,61.0,218.0,15.0,1543.0,0.23,12.1,170.0,1.0,5.0,32.7,Normal
5026,23.3,15.3,35.7,60.0,219.0,14.7,1538.0,0.21,11.1,172.0,1.0,5.0,23.2,Normal
5027,23.9,15.8,35.8,61.0,215.0,14.8,1583.0,0.19,2.3,169.0,1.0,5.0,30.4,Normal
5028,24.0,16.0,36.1,62.0,215.0,13.0,1589.0,0.25,14.1,169.0,1.0,5.0,25.0,Normal
5029,23.8,15.8,36.9,62.0,214.0,16.6,1524.0,0.18,13.1,168.0,1.0,5.0,23.4,Normal
5030,23.7,16.0,36.2,60.0,217.0,14.8,1511.0,0.21,3.6,170.0,1.0,5.0,29.7,Normal
5031,22.7,15.5,35.6,60.0,215.0,12.8,1564.0,0.21,10.3,169.0,1.0,5.0,27.4,Normal
5032,22.9,15.4,36.8,61.0,217.0,15.0,1542.0,0.21,6.4,170.0,1.0,5.0,28.7,Normal
5033,24.4,16.1,36.5,59.0,219.0,13.3,1532.0,0.2,8.4,171.0,1.0,5.0,22.9,Normal
5034,24.3,16.4,36.4,60.0,215.0,15.3,1579.0,0.2,11.9,169.0,1.0,5.0,27.7,Normal
5035,23.3,15.6,36.5,61.0,216.0,13.0,1540.0,0.21,9.5,169.0,1.0,5.0,17.2,Normal
5036,23.7,16.4,37.3,61.0,219.0,15.4,1606.0,0.22,1.4,171.0,1.0,5.0,28.1,Normal
5037,23.2,16.1,37.2,62.0,218.0,13.1,1549.0,0.23,9.1,171.0,1.0,5.0,24.1,Normal
5038,23.2,15.5,35.7,60.0,218.0,13.4,1553.0,0.21,2.8,171.0,1.0,5.0,30.0,Normal
5039,24.2,15.7,36.9,61.0,216.0,14.5,1615.0,0.21,6.7,169.0,1.0,5.0,29.6,Normal
5040,23.7,16.0,36.2,61.0,214.0,13.7,1557.0,0.2,5.9,168.0,1.0,5.0,26.7,Normal
5041,24.1,15.9,36.2,61.0,215.0,13.8,1526.0,0.23,1.3,169.0,1.0,5.0,29.5,Normal
5042,23.2,15.5,35.1,62.0,215.0,12.8,1517.0,0.23,1.5,169.0,1.0,5.0,32.4,Normal
5043,23.8,15.5,35.9,60.0,218.0,14.0,1533.0,0.23,11.8,171.0,1.0,5.0,25.8,Normal
5044,23.6,15.8,35.5,60.0,218.0,15.2,1554.0,0.21,8.6,170.0,1.0,5.0,26.6,Normal
5045,23.5,16.2,36.3,61.0,216.0,16.2,1574.0,0.21,14.6,169.0,1.0,5.0,22.4,Normal
5046,24.0,16.1,36.4,60.0,216.0,15.1,1502.0,0.23,14.3,169.0,1.0,5.0,23.7,Normal
5047,24.8,15.8,34.8,60.0,218.0,14.9,1547.0,0.24,2.9,170.0,1.0,5.0,22.5,Normal
5048,25.1,16.2,35.8,60.0,217.0,12.6,1585.0,0.21,12.8,170.0,1.0,5.0,26.2,Normal
5049,24.7,16.5,36.4,61.0,216.0,14.2,1554.0,0.22,4.9,170.0,1.0,5.0,27.5,Normal
5050,24.2,16.2,35.7,62.0,221.0,13.6,1587.0,0.2,2.6,173.0,1.0,5.0,23.7,Normal
5051,24.3,16.2,36.1,62.0,216.0,12.7,1501.0,0.21,6.8,170.0,1.0,5.0,27.0,Normal
5052,24.6,16.5,35.9,63.0,219.0,12.9,1539.0,0.22,4.3,172.0,1.0,5.0,29.0,Normal
5053,23.9,15.9,35.9,62.0,218.0,14.9,1550.0,0.21,7.6,171.0,1.0,5.0,26.5,Normal
5054,24.3,16.1,35.6,62.0,214.0,13.6,1562.0,0.25,9.7,169.0,1.0,5.0,29.0,Normal
5055,24.2,16.1,35.1,61.0,216.0,12.7,1520.0,0.23,4.5,170.0,1.0,5.0,20.0,Normal
5056,23.6,15.8,35.1,61.0,219.0,13.6,1558.0,0.26,8.2,172.0,1.0,5.0,20.5,Normal
5057,23.6,16.2,36.0,64.0,217.0,14.5,1560.0,0.26,9.4,171.0,1.0,5.0,27.8,Normal
5058,23.4,15.6,35.6,62.0,215.0,13.5,1543.0,0.23,9.2,169.0,1.0,5.0,26.4,Normal
5059,25.2,16.8,35.5,62.0,218.0,13.0,1559.0,0.19,13.9,172.0,1.0,5.0,25.9,Normal
5060,24.0,16.0,35.4,61.0,216.0,13.2,1554.0,0.24,9.7,170.0,1.0,5.0,25.8,Normal
5061,24.9,16.8,35.4,62.0,219.0,15.0,1525.0,0.26,5.0,172.0,1.0,5.0,22.2,Normal
5062,24.2,16.4,36.1,63.0,223.0,12.1,1540.0,0.25,1.4,175.0,1.0,5.0,20.9,Normal
5063,24.0,16.5,35.4,63.0,219.0,13.9,1507.0,0.24,7.3,172.0,1.0,5.0,28.2,Normal
5064,24.0,16.1,34.8,63.0,219.0,14.0,1499.0,0.23,8.6,172.0,1.0,5.0,28.3,Normal
5065,24.0,16.5,35.8,62.0,217.0,13.4,1551.0,0.21,8.3,171.0,1.0,5.0,23.8,Normal
5066,24.0,16.6,35.4,62.0,216.0,13.1,1487.0,0.25,8.3,169.0,1.0,5.0,19.1,Normal
5067,25.2,16.6,35.4,62.0,220.0,15.1,1536.0,0.23,5.6,173.0,1.0,5.0,25.2,Normal
5068,24.5,16.7,36.2,62.0,217.0,15.1,1556.0,0.24,14.4,170.0,1.0,5.0,24.1,Normal
5069,23.9,16.3,35.4,63.0,218.0,14.2,1544.0,0.23,9.2,171.0,1.0,5.0,27.9,Normal
5070,25.1,16.3,35.5,63.0,222.0,13.5,1608.0,0.28,3.3,174.0,1.0,5.0,22.9,Normal
5071,24.3,15.9,34.8,63.0,217.0,14.2,1555.0,0.24,0.1,171.0,1.0,5.0,27.2,Normal
5072,24.4,16.6,35.2,64.0,221.0,14.4,1534.0,0.23,8.6,174.0,1.0,5.0,25.7,Normal
5073,25.1,16.8,35.6,60.0,219.0,13.9,1560.0,0.22,11.2,171.0,1.0,5.0,29.6,Normal
5074,24.8,16.9,34.5,62.0,217.0,14.5,1503.0,0.21,1.6,170.0,1.0,5.0,26.5,Normal
5075,24.3,16.6,35.4,62.0,219.0,13.7,1572.0,0.25,7.0,172.0,1.0,5.0,24.3,Normal
5076,24.5,16.3,35.3,62.0,217.0,10.9,1526.0,0.23,14.6,170.0,1.0,5.0,26.6,Normal
5077,23.9,16.0,35.2,61.0,220.0,13.8,1575.0,0.23,7.4,172.0,1.0,5.0,25.4,Normal
5078,25.0,16.9,35.7,61.0,221.0,14.7,1553.0,0.23,12.8,173.0,1.0,5.0,21.2,Normal
5079,24.6,16.0,35.3,62.0,218.0,14.0,1560.0,0.22,2.1,172.0,1.0,5.0,27.4,Normal
5080,25.0,16.6,35.9,63.0,221.0,14.3,1524.0,0.24,6.8,174.0,1.0,5.0,25.8,Normal
5081,24.2,16.5,34.6,63.0,219.0,13.7,1506.0,0.24,5.3,172.0,1.0,5.0,18.5,Normal
5082,24.8,16.6,35.2,62.0,220.0,13.8,1505.0,0.22,0.4,173.0,1.0,5.0,21.1,Normal
5083,24.8,16.6,35.1,62.0,220.0,13.8,1505.0,0.22,7.8,173.0,1.0,5.0,21.1,Electrical_Issue
5084,24.85263157894737,16.757894736842108,34.5,61.34736842105263,217.68421052631578,13.436842105263159,1465.3947368421052,0.22,6.0,173.0,1.0,4.868421052631579,21.1,Electrical_Issue
5085,24.905263157894737,16.91578947368421,35.5,60.694736842105264,215.3684210526316,13.073684210526316,1425.7894736842106,0.22,9.2,173.0,1.0,4.7368421052631575,21.1,Electrical_Issue
5086,24.957894736842107,17.073684210526316,36.2,60.04210526315789,213.05263157894737,12.710526315789474,1386.1842105263158,0.22,8.2,173.0,1.0,4.605263157894737,21.1,Electrical_Issue
5087,25.010526315789473,17.231578947368423,35.0,59.38947368421053,210.73684210526315,12.347368421052632,1346.578947368421,0.22,6.8,173.0,1.0,4.473684210526316,21.1,Electrical_Issue
5088,25.063157894736843,17.38947368421053,35.2,58.73684210526316,208.42105263157896,11.98421052631579,1306.9736842105262,0.22,1.5,173.0,1.0,4.342105263157895,21.1,Electrical_Issue
5089,25.11578947368421,17.54736842105263,35.0,58.08421052631579,206.10526315789474,11.621052631578948,1267.3684210526317,0.22,6.6,173.0,1.0,4.2105263157894735,21.1,Electrical_Issue
5090,25.16842105263158,17.705263157894738,34.6,57.43157894736842,203.78947368421052,11.257894736842106,1227.7631578947369,0.22,14.6,173.0,1.0,4.078947368421053,21.1,Electrical_Issue
5091,25.22105263157895,17.863157894736844,34.0,56.77894736842105,201.4736842105263,10.894736842105264,1188.157894736842,0.22,4.1,173.0,1.0,3.947368421052632,21.1,Electrical_Issue
5092,25.273684210526316,18.02105263157895,34.5,56.126315789473686,199.1578947368421,10.531578947368422,1148.5526315789475,0.22,5.8,173.0,1.0,3.8157894736842106,21.1,Electrical_Issue
5093,25.326315789473686,18.178947368421053,34.2,55.473684210526315,196.8421052631579,10.16842105263158,1108.9473684210527,0.22,12.6,173.0,1.0,3.6842105263157894,21.1,Electrical_Issue
5094,25.378947368421052,18.33684210526316,35.7,54.82105263157895,194.5263157894737,9.805263157894737,1069.342105263158,0.22,7.8,173.0,1.0,3.552631578947368,21.1,Electrical_Issue
5095,25.431578947368422,18.494736842105265,34.8,54.16842105263158,192.21052631578948,9.442105263157895,1029.7368421052631,0.22,0.0,173.0,1.0,3.4210526315789473,21.1,Electrical_Issue
5096,25.484210526315792,18.65263157894737,34.6,53.51578947368421,189.89473684210526,9.078947368421053,990.1315789473684,0.22,8.1,173.0,1.0,3.2894736842105265,21.1,Electrical_Issue
5097,25.53684210526316,18.810526315789474,35.2,52.863157894736844,187.57894736842104,8.715789473684211,950.5263157894738,0.22,13.1,173.0,1.0,3.1578947368421053,21.1,Electrical_Issue
5098,25.589473684210528,18.96842105263158,34.2,52.21052631578947,185.26315789473685,8.352631578947369,910.921052631579,0.22,10.4,173.0,1.0,3.026315789473684,21.1,Electrical_Issue
5099,25.642105263157895,19.126315789473686,34.4,51.55789473684211,182.94736842105263,7.989473684210527,871.3157894736843,0.22,11.4,173.0,1.0,2.8947368421052633,21.1,Electrical_Issue
5100,25.694736842105264,19.28421052631579,34.8,50.90526315789474,180.6315789473684,7.626315789473685,831.7105263157895,0.22,0.6,173.0,1.0,2.763157894736842,21.1,Electrical_Issue
5101,25.74736842105263,19.442105263157895,35.2,50.25263157894737,178.31578947368422,7.2631578947368425,792.1052631578948,0.22,2.7,173.0,1.0,2.6315789473684212,21.1,Electrical_Issue
5102,25.8,19.6,34.9,49.6,176.0,6.9,752.5,0.22,8.8,173.0,1.0,2.5,21.1,Electrical_Issue
5103,25.1,17.2,34.8,63.0,224.0,14.0,1533.0,0.24,2.3,176.0,1.0,5.0,25.4,Normal
5104,25.0,16.5,34.7,62.0,221.0,12.7,1501.0,0.25,11.3,173.0,1.0,5.0,25.1,Normal
5105,23.7,17.1,34.8,63.0,220.0,14.2,1505.0,0.23,3.4,173.0,1.0,5.0,31.5,Normal
5106,25.2,17.5,34.7,65.0,218.0,12.3,1541.0,0.22,4.8,172.0,1.0,5.0,19.8,Normal
5107,24.0,16.8,34.1,62.0,218.0,12.9,1553.0,0.22,0.6,171.0,1.0,5.0,26.7,Normal
5108,24.3,16.9,34.6,63.0,216.0,12.7,1478.0,0.26,6.4,170.0,1.0,5.0,29.4,Normal
5109,26.3,17.1,34.0,62.0,223.0,14.3,1505.0,0.24,3.8,174.0,1.0,5.0,21.9,Normal
5110,25.2,16.9,34.6,62.0,220.0,13.2,1537.0,0.24,0.5,173.0,1.0,5.0,31.4,Normal
5111,26.0,17.5,34.3,64.0,220.0,14.1,1490.0,0.25,2.0,173.0,1.0,5.0,25.3,Normal
5112,25.2,17.2,35.7,63.0,220.0,14.8,1523.0,0.27,5.9,173.0,1.0,5.0,25.2,Normal
5113,25.3,16.9,34.4,64.0,224.0,15.4,1545.0,0.24,5.1,176.0,1.0,5.0,25.2,Normal
5114,23.9,16.8,33.7,64.0,220.0,13.9,1527.0,0.25,12.9,173.0,1.0,5.0,24.7,Normal
5115,23.9,16.8,34.3,64.0,220.0,13.9,1527.0,0.25,4.5,173.0,1.0,5.0,25.31213874542337,Control_Sensor_Fault
5116,23.9,24.3,34.7,64.0,220.0,13.9,1527.0,0.25,6.2,173.0,1.0,5.0,23.775653286353883,Control_Sensor_Fault
5117,23.9,31.8,35.2,64.0,220.0,13.9,1527.0,0.25,6.1,173.0,1.0,5.0,24.30857508122748,Control_Sensor_Fault
5118,23.9,24.3,34.1,64.0,220.0,13.9,1527.0,0.25,9.0,173.0,1.0,5.0,25.162104966984835,Control_Sensor_Fault
5119,23.9,16.8,33.5,64.0,220.0,13.9,1527.0,0.25,13.5,173.0,1.0,5.0,23.558864333708424,Control_Sensor_Fault
5120,25.8,17.8,34.7,62.0,219.0,13.9,1539.0,0.25,10.1,172.0,1.0,5.0,24.0,Normal
5121,24.1,16.7,33.6,61.0,220.0,11.9,1545.0,0.24,12.6,172.0,1.0,5.0,24.2,Normal
5122,25.2,17.1,34.1,62.0,221.0,12.9,1537.0,0.26,2.8,173.0,1.0,5.0,24.3,Normal
5123,25.8,17.3,34.1,63.0,218.0,13.0,1533.0,0.24,12.6,171.0,1.0,5.0,25.4,Normal
5124,25.1,17.3,34.2,62.0,219.0,13.2,1524.0,0.24,10.5,172.0,1.0,5.0,20.6,Normal
5125,25.8,17.2,34.6,63.0,218.0,12.6,1519.0,0.23,4.4,171.0,1.0,5.0,25.1,Normal
5126,24.6,17.1,33.8,65.0,222.0,12.5,1549.0,0.26,13.4,175.0,1.0,5.0,21.6,Normal
5127,25.3,17.3,34.0,65.0,222.0,14.8,1525.0,0.25,10.0,175.0,1.0,5.0,25.4,Normal
5128,26.0,17.3,34.1,63.0,224.0,11.7,1543.0,0.24,7.0,175.0,1.0,5.0,29.9,Normal
5129,24.8,17.1,34.2,64.0,220.0,12.7,1542.0,0.23,10.6,174.0,1.0,5.0,24.9,Normal
5130,24.8,17.1,34.2,64.0,220.0,12.7,1542.0,0.23,0.1,174.0,1.0,5.0,23.143323389881733,Control_Sensor_Fault
5131,24.8,24.6,34.3,64.0,220.0,12.7,1542.0,0.23,4.9,174.0,1.0,5.0,24.884402614851208,Control_Sensor_Fault
5132,24.8,32.1,34.5,64.0,220.0,12.7,1542.0,0.23,11.7,174.0,1.0,5.0,23.361753775790618,Control_Sensor_Fault
5133,24.8,24.6,34.2,64.0,220.0,12.7,1542.0,0.23,12.9,174.0,1.0,5.0,24.957323036934387,Control_Sensor_Fault
5134,24.8,17.1,34.3,64.0,220.0,12.7,1542.0,0.23,12.0,174.0,1.0,5.0,25.38369089621483,Control_Sensor_Fault
5135,25.9,17.3,33.2,63.0,220.0,12.4,1530.0,0.24,11.0,173.0,1.0,5.0,24.6,Normal
5136,26.4,17.8,34.0,64.0,215.0,11.5,1526.0,0.25,7.5,169.0,1.0,5.0,28.3,Normal
5137,25.9,17.1,34.2,63.0,222.0,13.0,1511.0,0.24,2.8,174.0,1.0,5.0,21.7,Normal
5138,25.5,17.6,34.3,65.0,221.0,11.6,1555.0,0.29,1.7,175.0,1.0,5.0,27.9,Normal
5139,25.9,17.4,33.6,63.0,219.0,13.3,1534.0,0.26,13.9,172.0,1.0,5.0,21.4,Normal
5140,25.6,17.7,33.6,63.0,220.0,12.2,1520.0,0.24,3.2,173.0,1.0,5.0,23.7,Normal
5141,25.0,17.5,33.6,65.0,217.0,12.2,1511.0,0.26,3.7,171.0,1.0,5.0,20.8,Normal
5142,25.6,17.1,34.1,64.0,218.0,14.8,1531.0,0.24,10.8,172.0,1.0,5.0,24.6,Normal
5143,25.7,16.9,34.4,66.0,223.0,13.6,1523.0,0.29,11.3,176.0,1.0,5.0,33.8,Normal
5144,24.9,17.4,33.6,63.0,218.0,11.8,1476.0,0.28,6.1,171.0,1.0,5.0,22.3,Normal
5145,24.7,17.2,34.3,63.0,220.0,13.2,1492.0,0.25,1.1,173.0,1.0,5.0,24.1,Normal
5146,25.1,17.1,33.9,65.0,217.0,13.1,1560.0,0.24,7.3,171.0,1.0,5.0,24.4,Normal
5147,25.5,17.0,33.7,63.0,221.0,11.2,1532.0,0.24,12.2,173.0,1.0,5.0,23.8,Normal
5148,24.9,17.4,33.6,65.0,221.0,13.6,1501.0,0.27,13.2,174.0,1.0,5.0,27.5,Normal
5149,26.0,17.9,34.1,63.0,221.0,14.2,1509.0,0.28,9.8,174.0,1.0,5.0,22.6,Normal
5150,25.0,17.3,33.9,65.0,221.0,12.8,1494.0,0.24,10.3,174.0,1.0,5.0,25.2,Normal
5151,26.0,17.7,34.8,62.0,223.0,12.9,1503.0,0.26,0.4,175.0,1.0,5.0,24.0,Normal
5152,24.9,17.3,33.2,64.0,219.0,12.7,1550.0,0.26,3.2,172.0,1.0,5.0,28.6,Normal
5153,25.4,17.1,33.9,63.0,218.0,13.6,1513.0,0.26,11.2,171.0,1.0,5.0,25.2,Normal
5154,25.5,17.6,33.4,66.0,219.0,12.9,1543.0,0.23,8.0,173.0,1.0,5.0,24.3,Normal
5155,24.6,17.1,33.2,63.0,217.0,13.0,1567.0,0.26,8.8,171.0,1.0,5.0,25.8,Normal
5156,25.5,17.5,33.6,63.0,220.0,12.4,1505.0,0.29,12.2,173.0,1.0,5.0,28.4,Normal
5157,24.4,17.4,33.6,65.0,220.0,15.2,1478.0,0.25,10.0,173.0,1.0,5.0,27.0,Normal
5158,25.6,17.9,35.0,64.0,221.0,12.9,1530.0,0.26,6.3,174.0,1.0,5.0,27.8,Normal
5159,25.3,17.1,33.4,65.0,217.0,13.8,1492.0,0.25,14.6,171.0,1.0,5.0,27.8,Normal
5160,24.7,17.5,33.0,63.0,220.0,13.4,1516.0,0.26,3.6,173.0,1.0,5.0,23.5,Normal
5161,24.0,17.2,33.6,63.0,222.0,10.5,1521.0,0.22,5.1,175.0,1.0,5.0,30.1,Normal
5162,24.1,17.2,32.4,64.0,221.0,12.7,1571.0,0.29,10.0,174.0,1.0,5.0,25.5,Normal
5163,25.1,16.4,33.4,63.0,216.0,11.9,1524.0,0.25,3.5,170.0,1.0,5.0,25.8,Normal
5164,26.1,18.1,33.5,65.0,220.0,14.0,1501.0,0.26,5.7,173.0,1.0,5.0,23.7,Normal
5165,25.4,17.7,33.8,65.0,219.0,11.8,1533.0,0.25,10.4,173.0,1.0,5.0,19.8,Normal
5166,25.8,17.3,33.9,65.0,220.0,13.5,1538.0,0.26,5.1,173.0,1.0,5.0,24.6,Normal
5167,25.0,17.2,33.1,65.0,219.0,14.0,1549.0,0.23,0.9,173.0,1.0,5.0,21.1,Normal
5168,25.5,17.4,33.3,62.0,223.0,13.3,1485.0,0.22,8.4,175.0,1.0,5.0,22.5,Normal
5169,25.7,17.7,33.0,64.0,220.0,13.0,1551.0,0.24,11.6,173.0,1.0,5.0,24.0,Normal
5170,24.7,16.9,32.8,64.0,221.0,12.6,1581.0,0.25,11.1,174.0,1.0,5.0,27.5,Normal
5171,25.7,17.5,33.5,66.0,220.0,12.9,1550.0,0.24,9.3,174.0,1.0,5.0,23.6,Normal
